6.196783532429353869e+01,6.848011042417677174e+01
3.416907177371633075e+00,2.058259874701236924e+01
8.223323780367751112e+01,1.000676235163291778e+02
3.683594636066853667e+01,1.072335695620076734e+02
8.658526341219655365e+01,2.279267450457561495e+01
6.650731093497445556e+01,4.225583448319369495e+01
2.182708831920944093e+01,9.427221142372306417e+01
1.158579866894363164e+02,2.788243941777128398e+01
1.002737203960124113e+01,7.242581067494622005e+01
8.747913087451414071e+01,3.314865941967153162e+01
8.223675945362138862e+01,6.214409690364568206e+01
5.818144491168069088e+00,1.654430850745273318e+01
2.243609113655052667e+01,1.193181481384916367e+02
6.247984760219603118e+01,6.945474425705002375e+01
8.817828699232582323e+01,6.503541266755122763e+01
1.095784269210922304e+02,9.695041811855006131e+01
4.835973968325448169e+01,4.286692113849453989e+01
1.143452057653047831e+02,4.123578934710717903e+01
1.038119779581993640e+02,9.963332546385564115e+01
6.457937390970688796e+01,1.106963247080668395e+02
1.165757757180186616e+01,1.234169917928993776e+01
8.418087548349907934e+01,1.068575842954117689e+02
1.914723610778448659e+01,3.306870538763443079e+01
8.069898355881666419e+01,1.971637488242042480e+01
8.416453639309035850e+01,5.851622666468736611e+01
8.168133218116305727e+01,6.258578307910312333e+01
5.207603332090120496e+00,2.687239242023731833e+01
6.902461042416155124e+01,1.445203921527508761e+01
6.001400565609519333e+01,1.656114819106751668e+01
6.337008130711945242e+00,2.139323070433820106e+01
5.308417578152937466e+01,1.053104789553161709e+02
1.139116954782232796e+02,5.738009001474833326e+01
5.533432107437216274e+01,7.647468372208284393e+01
3.895295957250444019e+01,1.410937116335928465e+01
6.132119567492950729e+00,7.651903833813904043e+01
9.747190738933973364e+01,8.043125044003627977e+01
7.821212441716431840e+01,5.094827322741413411e+01
7.879144034394310836e+01,2.509937986331097903e+01
7.919094226406008374e+01,6.355480785036173330e+01
8.982244438205908921e+01,1.125082270431095566e+01
9.414262199707856382e+01,8.246904450920264651e+01
8.340941958097215547e+01,5.962398235160903681e+01
1.170433352440965535e+02,2.442331447218252904e+01
3.588244915833739412e+01,2.731870713530318184e+01
5.780266253041657087e+00,1.084765628943134317e+02
9.612424640895934402e+00,7.286595261433176063e+01
7.570160443578159004e+01,4.535303182756830864e+01
1.588921330367583096e+00,1.010663294221110817e+02
4.619252952749332053e+01,6.619990140916252130e+01
8.526457680762609925e+01,8.103346208628353509e+01
8.334775977269343628e+01,4.109481214344006617e+01
4.948686764068327193e+01,2.877491586480902086e+01
1.162603171429649933e+02,3.462684091378582707e+01
1.767739352328617741e+01,1.552085278239093924e+01
1.132867260553423847e+02,4.217211174158678944e+01
8.802811358016320753e+01,1.096667432118049845e+02
8.411849930569049150e+01,4.662375264573115174e+01
1.130711146628989070e+02,8.837895975214301814e+01
2.861572655933562714e+01,9.885284739242312924e+01
9.127361342187273863e+01,4.736508888446466869e+01
2.402255007585901581e+01,8.551157679153780578e+01
1.014370676358655601e+02,4.423758492761563588e+01
5.243761428098844846e+01,4.279171971231556881e+01
2.876848882043891464e+01,7.840537695025572873e+01
4.685270409385245927e+01,7.893396214766079311e+01
4.347280260626284587e+01,4.278024166912233284e+01
2.343019205727041054e+01,1.184775300637672331e+02
2.796659087834534319e+00,6.576965350274775801e+01
6.730894732766951449e+01,8.970562518889453330e+00
1.070725210772713041e+02,1.327474938462818166e+01
7.509281412393835353e+01,1.210195422200972004e+01
8.530233469843399519e+01,1.057595406151986310e+02
8.343479556595589486e+01,3.194072388166916454e+01
1.091956559845233699e+02,6.955420349617045872e+01
4.316242739400568240e+01,1.023161085276649516e+02
2.954150551232928024e+01,9.365329265889234023e+01
5.461159338997307877e+00,1.062049426254731799e+02
3.317054648871491906e+01,6.971092814452016739e+01
1.092794715219041564e+02,1.191109255750713913e+02
7.466884757032694608e+00,1.114177725119670015e+02
6.046681264098955921e+01,1.020066322281823972e+02
7.513188736624037745e+01,1.562950348761000896e+01
7.687510517448346548e+01,9.127396045637338773e+01
1.099492423778130785e+02,1.151450778832739559e+02
1.167727662878452577e+02,6.666414152649423386e+01
8.247950343009200935e+01,1.016050227551574778e+02
8.659792026254807240e+01,9.214770167719305505e+01
1.189094824593121302e+01,6.359605256923317995e+01
5.941210601418906379e+01,1.107528372107840369e+02
3.444369804265378576e+01,7.963601042625339232e+01
7.758830864099989810e+01,1.177463574087116456e+02
7.286556236052624058e+01,2.385208988696387067e+01
6.316417924633854142e+01,5.417794245222856375e+01
6.165392489749550720e+01,5.127947759237398984e+00
