vbus,clock,temp,hum,press,vib
0.7508791493822141,0.9531099189582917,1.3383791652395765,-1.4971887044251226,-0.29922323363092196,0.098680227097941
-0.2950416936157326,-0.7084413832366745,-0.23031877914573662,1.0443524089124931,1.1192071665288499,1.823966795369987
-0.21790331425863996,-0.8946838356409985,-1.8447754248971373,-0.49552007391148023,1.7530224743307494,-0.32692271896438274
1.606061209426977,2.3996093308791377,2.2121521215233777,1.258924518813548,-2.818039054529287,-0.6633450699350516
-2.458246855645616,-2.2973415901375196,-1.6227146348629977,0.5314094497651731,2.8540532194947987,1.1239582400706718
-0.8804282843886873,-1.3548615717491244,-1.9152593138027503,0.5731597475415103,1.3828480834690984,1.5266556549815875
0.024807178955584076,-0.5832087187244087,-0.26924299969189963,1.4341879896279068,0.08081079817326453,0.47691566841245464
0.21691495226431443,1.4313760794519945,2.426831537026919,-0.48738888848246487,-1.9414841348120015,-2.101583028408737
0.6658247148204708,1.6150804389922186,1.3025086022069183,0.7050517715429421,-2.499532820412601,0.30397623454931666
0.20970097749848046,0.7811353347291115,0.4515913406685804,-1.4108437536642595,0.0115271065700574,-0.48414413504900145
-1.9114186044913115,-4.34339538994343,-4.976785844242068,0.15566333997041792,4.547913287159451,0.8726006546644038
-0.4089231866609713,0.09490192386566076,-0.24439943102400608,-0.3957620447451763,0.15658312123810225,-0.15915241215765247
-2.695064715654546,-3.834893891260794,-3.6159535121031467,-0.14461333404468246,4.446035010811391,1.9844717924236064
-0.7213965168684342,-0.8949525859642111,-1.8360837718633185,1.179029607282178,0.4766842725093856,1.9446572753371747
0.16705084447985608,0.03898177884616277,-0.10892584596097027,-1.6890166824822919,0.8852774320407941,-0.38812546213313903
1.2983682994404555,1.1752985104376508,1.9401842493861445,-1.5832514242919395,-1.5095390784979956,-0.72537209498664
0.23986450638859605,1.3213366105001036,0.2101727853061619,0.5415700737271938,-1.4559009583962992,-0.32213077353412023
-0.057933728774680664,0.04651406594933978,-0.21403797160172824,-2.3660943121376254,0.5391520152034669,-1.508834988643825
-1.2370085325438482,-2.6978567474479584,-2.775246572958744,1.2911936359941416,3.1669424556228383,1.5230425725961705
0.06309401850276444,1.200489817772923,1.205196121970324,-0.6921307851442168,-1.5008429447053293,-0.0022646072858005448
1.8417420641336035,2.0748316412128327,3.057450350992725,-1.844108823027397,-2.3315911552751394,-1.15734138392984
-1.0987787669178601,-1.74626747444874,-2.628222752711282,0.6694851049619249,2.213110642338026,1.2182324897048862
0.45126636990616825,0.17265288450891658,0.7188653652802185,-1.0311707404479082,-0.2198415257711288,-2.1061874746855733
0.17294480467562942,0.6985540185239454,1.8435740926818478,-0.9020658558666903,-1.5464180129238225,0.20831914034853286
-0.15659707439982262,0.8691204192760779,1.1537171595970301,-1.028370996672782,-1.05302114963016,-0.11977545097033834
-0.44360878709366464,-0.4655118878191308,-1.3697592275904706,-1.1848511675836817,0.544180310205805,-0.6234046895616041
-0.25518199985337253,-0.16073248756521202,-0.5191944729205031,0.9147308028301134,-0.6205501816031134,1.4517256540681565
0.3496061062899766,1.2198737753116151,1.2238587017518108,-0.02872982592024914,-1.3745107551827074,0.4622479335636701
-0.7957743193889247,-1.5405116797836058,-0.9546187069748782,1.9814604051400828,1.1069240075864428,1.0638849493533968
1.1321427900677368,0.8161768558088257,0.13256595846113528,-0.864586488821171,-0.8365993750385587,-0.884693312463942
0.2815493384776558,0.47372076968917715,-0.6648537142888566,-0.12190623148362434,-0.5331294834559905,-0.972486713448004
-0.8897612095227458,-0.6496421447787705,-0.49918809029286837,0.33357509362046656,0.7463485480321964,0.012674696419148646
-0.0604153965592684,0.3673943688889224,0.6359342134903901,1.499106019378927,0.31176882454258786,0.8576177202397771
